2theta_deg,I
3.7120317941303204e-10,28299.357
3.715117499113519e-10,28294.555
3.7182032040967184e-10,28293.625
3.721288909079916e-10,28289.621
3.7243746140631154e-10,28291.775
3.727460319046314e-10,28288.379
3.730546024029513e-10,28299.82
3.7336317290127117e-10,28297.111
3.73671743399591e-10,28298.568
3.739803138979109e-10,28287.803
3.7428888439623074e-10,28279.816
3.7459745489455057e-10,28270.697
3.749060253928705e-10,28272.273
3.752145958911903e-10,28279.986
3.7552316638951014e-10,28288.662
3.7583173688783007e-10,28284.451
3.761403073861499e-10,28289.367
3.7644887788446977e-10,28294.908
3.7675744838278964e-10,28310.717
3.7706601888110947e-10,28313.076
3.773745893794294e-10,28304.44
3.776831598777492e-10,28282.121
3.7799173037606914e-10,28281.957
3.7830030087438897e-10,28286.111
3.786088713727088e-10,28277.543
3.789174418710287e-10,28265.455
3.7922601236934854e-10,28260.559
3.795345828676684e-10,28264.168
3.798431533659883e-10,28261.143
3.801517238643081e-10,28247.205
3.80460294362628e-10,28243.164
3.8076886486094787e-10,28253.746
3.810774353592677e-10,28251.896
3.813860058575876e-10,28254.29
3.816945763559075e-10,28250.416
3.8200314685422737e-10,28262.57
3.823117173525472e-10,28255.031
3.82620287850867e-10,28263.688
3.8292885834918694e-10,28274.662
3.8323742884750677e-10,28267.879
3.8354599934582664e-10,28275.564
3.838545698441465e-10,28270.61
3.8416314034246634e-10,28256.334
3.844717108407862e-10,28254.062
3.847802813391061e-10,28245.928
3.850888518374259e-10,28260.879
3.8539742233574584e-10,28269.781
3.857059928340657e-10,28275.945
3.860145633323856e-10,28279.334
3.863231338307054e-10,28275.348
3.866317043290253e-10,28287.674
3.8694027482734517e-10,28294.818
3.87248845325665e-10,28306.04
3.8755741582398487e-10,28305.543
3.8786598632230474e-10,28300.725
3.8817455682062457e-10,28291.879
3.8848312731894444e-10,28286.893
3.8879169781726427e-10,28285.705
3.891002683155842e-10,28291.049
3.89408838813904e-10,28279.457
3.8971740931222384e-10,28263.129
3.9002597981054377e-10,28264.93
3.903345503088636e-10,28263.865
3.906431208071835e-10,28265.352
3.909516913055033e-10,28263.41
3.9126026180382317e-10,28254.928
3.915688323021431e-10,28253.775
3.9187740280046287e-10,28260.959
3.921859732987828e-10,28268.611
3.9249454379710267e-10,28261.477
3.9280311429542244e-10,28266.953
3.9311168479374237e-10,28258.168
3.9342025529206224e-10,28259.572
3.9372882579038217e-10,28271.555
3.94037396288702e-10,28281.174
3.943459667870218e-10,28286.424
3.9465453728534175e-10,28299.111
3.9496310778366157e-10,28303.14
3.952716782819814e-10,28317.393
3.955802487803013e-10,28322.875
3.958888192786211e-10,28325.34
3.96197389776941e-10,28320.887
3.965059602752609e-10,28327.32
3.9681453077358067e-10,28333.7
3.971231012719006e-10,28320.953
3.9743167177022047e-10,28330.434
3.977402422685403e-10,28322.65
3.9804881276686017e-10,28307.193
3.9835738326518e-10,28300.234
3.9866595376349987e-10,28299.357
3.9897452426181974e-10,28293.438
3.992830947601396e-10,28297.178
3.9959166525845944e-10,28296.129
3.999002357567793e-10,28294.686
4.002088062550992e-10,28296.883
4.00517376753419e-10,28313.059
4.008259472517389e-10,28329.168
4.0113451775005877e-10,28326.584
4.0144308824837875e-10,28333.635
4.017516587466986e-10,28329.08
4.0206022924501845e-10,28330.033
4.0236879974333827e-10,28334.877
4.026773702416582e-10,28345.432
4.02985940739978e-10,28343.66
4.032945112382979e-10,28344.312
4.036030817366177e-10,28345.555
4.039116522349376e-10,28332.15
4.0422022273325747e-10,28335.963
4.045287932315773e-10,28349.63
4.0483736372989717e-10,28365.518
4.0514593422821705e-10,28369.443
4.0545450472653697e-10,28360.025
4.0576307522485685e-10,28356.693
4.0607164572317667e-10,28342.121
4.0638021622149655e-10,28347.658
4.0668878671981637e-10,28359.809
4.0699735721813625e-10,28363.71
4.073059277164561e-10,28349.78
4.0761449821477595e-10,28335.45
4.079230687130958e-10,28341.63
4.082316392114157e-10,28352.629
4.085402097097355e-10,28361.162
4.0884878020805545e-10,28359.38
4.0915735070637527e-10,28371.666
4.094659212046951e-10,28374.35
4.0977449170301497e-10,28384.842
4.1008306220133485e-10,28385.016
4.103916326996548e-10,28384.271
4.1070020319797455e-10,28390.812
4.110087736962944e-10,28402.238
4.1131734419461435e-10,28410.883
4.116259146929341e-10,28416.037
4.1193448519125405e-10,28411.92
4.1224305568957387e-10,28420.549
4.125516261878937e-10,28428.764
4.128601966862136e-10,28439.154
4.131687671845334e-10,28449.945
4.134773376828533e-10,28459.895
4.137859081811732e-10,28457.86
4.1409447867949297e-10,28460.404
4.144030491778129e-10,28467.645
4.1471161967613277e-10,28473.514
4.1502019017445265e-10,28473.852
4.1532876067277247e-10,28468.65
4.156373311710923e-10,28472.537
4.159459016694122e-10,28467.35
4.1625447216773205e-10,28479.49
4.165630426660519e-10,28470.29
4.168716131643718e-10,28464.586
4.171801836626916e-10,28476.395
4.174887541610115e-10,28473.408
4.1779732465933153e-10,28472.639
4.181058951576513e-10,28476.88
4.1841446565597123e-10,28498.275
4.1872303615429105e-10,28511.01
4.190316066526109e-10,28512.533
4.1934017715093075e-10,28524.586
4.196487476492506e-10,28543.068
4.1995731814757045e-10,28546.46
4.202658886458904e-10,28559.707
4.2057445914421025e-10,28563.453
4.208830296425301e-10,28569.148
4.211916001408499e-10,28581.428
4.215001706391698e-10,28586.686
4.2180874113748975e-10,28585.143
4.221173116358096e-10,28584.734
4.224258821341295e-10,28579.988
4.2273445263244933e-10,28581.914
4.230430231307692e-10,28589.592
4.2335159362908903e-10,28598.572
4.236601641274089e-10,28605.377
4.2396873462572883e-10,28605.627
4.2427730512404865e-10,28615.451
4.2458587562236853e-10,28618.125
4.2489444612068835e-10,28624.73
4.252030166190082e-10,28633.908
4.2551158711732805e-10,28636.637
4.258201576156479e-10,28649.256
4.2612872811396775e-10,28656.555
4.264372986122877e-10,28665.559
4.267458691106075e-10,28679.041
4.270544396089274e-10,28697.97
4.273630101072472e-10,28715.95
4.27671580605567e-10,28725.225
4.279801511038869e-10,28739.184
4.2828872160220683e-10,28744.143
4.285972921005267e-10,28751.955
4.2890586259884653e-10,28769.049
4.2921443309716635e-10,28767.525
4.2952300359548623e-10,28772.79
4.2983157409380605e-10,28790.564
4.30140144592126e-10,28808.889
4.3044871509044585e-10,28835.53
4.307572855887657e-10,28843.832
4.3106585608708555e-10,28859.123
4.313744265854054e-10,28862.35
4.316829970837253e-10,28872.906
4.319915675820451e-10,28877.072
4.323001380803649e-10,28892.115
4.326087085786848e-10,28899.676
4.329172790770047e-10,28916.398
4.3322584957532463e-10,28929.28
4.3353442007364445e-10,28945.459
4.3384299057196433e-10,28966.906
4.3415156107028425e-10,28988.773
4.3446013156860403e-10,29011.34
4.3476870206692385e-10,29040.203
4.350772725652438e-10,29059.81
4.3538584306356355e-10,29074.168
4.356944135618835e-10,29077.775
4.3600298406020335e-10,29091.885
4.363115545585232e-10,29114.535
4.366201250568431e-10,29130.273
4.369286955551629e-10,29142.83
4.372372660534828e-10,29145.354
4.3754583655180263e-10,29151.598
4.378544070501226e-10,29182.219
4.3816297754844253e-10,29207.082
4.384715480467623e-10,29236.436
4.3878011854508213e-10,29269.377
4.3908868904340206e-10,29300.006
4.3939725954172193e-10,29331.379
4.3970583004004186e-10,29357.541
4.4001440053836163e-10,29386.102
4.4032297103668145e-10,29411.293
4.406315415350014e-10,29441.13
4.4094011203332115e-10,29454.56
4.412486825316411e-10,29480.021
4.415572530299609e-10,29488.936
4.418658235282808e-10,29521.53
4.421743940266007e-10,29542.326
4.4248296452492053e-10,29578.697
4.427915350232404e-10,29618.756
4.4310010552156023e-10,29650.32
4.4340867601988005e-10,29686.324
4.4371724651819993e-10,29712.895
4.4402581701651986e-10,29752.566
4.4433438751483973e-10,29797.85
4.4464295801315956e-10,29822.11
4.449515285114794e-10,29865.371
4.4526009900979925e-10,29895.744
4.455686695081191e-10,29916.182
4.4587724000643895e-10,29945.346
4.461858105047589e-10,29967.545
4.464943810030787e-10,29985.934
4.468029515013986e-10,29997.312
4.471115219997184e-10,30005.701
4.4742009249803833e-10,30033.432
4.477286629963581e-10,30065.57
4.4803723349467793e-10,30099.58
4.4834580399299785e-10,30128.863
4.4865437449131773e-10,30164.945
4.4896294498963766e-10,30203.752
4.4927151548795743e-10,30235.016
4.4958008598627725e-10,30283.938
4.498886564845972e-10,30323.088
4.5019722698291706e-10,30361.846
4.505057974812369e-10,30409.154
4.5081436797955675e-10,30446.31
4.511229384778766e-10,30491.023
4.514315089761965e-10,30529.895
4.517400794745164e-10,30565.19
4.520486499728362e-10,30600.043
4.5235722047115613e-10,30648.912
4.526657909694759e-10,30690.23
4.5297436146779583e-10,30734.604
4.5328293196611565e-10,30777.85
4.5359150246443553e-10,30831.375
4.5390007296275546e-10,30879.266
4.5420864346107533e-10,30943.764
4.5451721395939516e-10,31001.65
4.5482578445771503e-10,31045.428
4.5513435495603496e-10,31112.213
4.554429254543548e-10,31171.22
4.5575149595267466e-10,31226.658
4.560600664509945e-10,31295.625
4.563686369493144e-10,31367.418
4.566772074476342e-10,31424.844
4.569857779459541e-10,31502.19
4.5729434844427393e-10,31567.672
4.576029189425938e-10,31647.727
4.5791148944091373e-10,31726.467
4.582200599392335e-10,31812.22
4.5852863043755343e-10,31872.844
4.5883720093587326e-10,31950.936
4.5914577143419303e-10,32024.336
4.5945434193251296e-10,32107.846
4.5976291243083283e-10,32215.479
4.6007148292915276e-10,32336.467
4.603800534274726e-10,32441.01
4.6068862392579236e-10,32566.592
4.609971944241123e-10,32677.666
4.613057649224321e-10,32798.957
4.61614335420752e-10,32930.312
4.619229059190718e-10,33065.98
4.6223147641739173e-10,33195.656
4.625400469157116e-10,33330.934
4.6284861741403143e-10,33441.01
4.6315718791235126e-10,33574.285
4.6346575841067113e-10,33725.016
4.6377432890899096e-10,33883.52
4.6408289940731083e-10,34043.88
4.6439146990563076e-10,34186.13
4.647000404039506e-10,34343.195
4.6500861090227046e-10,34502.926
4.653171814005903e-10,34706.734
4.6562575189891016e-10,34884.074
4.6593432239723e-10,35071.555
4.6624289289555e-10,35266.17
4.665514633938699e-10,35478.805
4.668600338921897e-10,35719.57
4.671686043905095e-10,35937.156
4.674771748888295e-10,36197.234
4.677857453871493e-10,36453.707
4.680943158854691e-10,36723.457
4.68402886383789e-10,36986.94
4.687114568821089e-10,37261.06
4.690200273804287e-10,37528.023
4.693285978787485e-10,37814.734
4.696371683770685e-10,38128.99
4.699457388753883e-10,38442.582
4.702543093737081e-10,38772.215
4.705628798720281e-10,39105.473
4.70871450370348e-10,39457.273
4.711800208686678e-10,39818.652
4.714885913669877e-10,40169.9
4.717971618653075e-10,40591.22
4.721057323636274e-10,40993.594
4.724143028619473e-10,41434.027
4.727228733602671e-10,41819.7
4.730314438585869e-10,42263.812
4.733400143569068e-10,42687.285
4.736485848552268e-10,43205.516
4.739571553535465e-10,43704.746
4.742657258518663e-10,44216.383
4.745742963501863e-10,44762.406
4.748828668485061e-10,45296.758
4.751914373468259e-10,45811.918
4.755000078451459e-10,46381.68
4.758085783434657e-10,46984.027
4.761171488417856e-10,47595.09
4.764257193401054e-10,48221.61
4.767342898384253e-10,48849.57
4.770428603367451e-10,49417.945
4.773514308350651e-10,50095.633
4.776600013333848e-10,50787.168
4.779685718317047e-10,51508.133
4.782771423300246e-10,52187.406
4.785857128283445e-10,52926.777
4.788942833266642e-10,53635.508
4.792028538249841e-10,54391.125
4.79511424323304e-10,55117.55
4.798199948216239e-10,55874.03
4.801285653199437e-10,56676.883
4.804371358182636e-10,57451.965
4.807457063165835e-10,58159.105
4.810542768149033e-10,58804.496
4.813628473132232e-10,59384.055
4.81671417811543e-10,60004.777
4.819799883098629e-10,60564.816
4.822885588081829e-10,61099.67
4.825971293065027e-10,61541.535
4.829056998048225e-10,61912.207
4.832142703031424e-10,62306.938
4.835228408014624e-10,62677.64
4.838314112997821e-10,62974.504
4.84139981798102e-10,63283.176
4.844485522964219e-10,63528.805
4.847571227947418e-10,63762.355
4.850656932930615e-10,63948.29
4.853742637913815e-10,64065.574
4.856828342897013e-10,64141.133
4.859914047880212e-10,64180.406
4.862999752863411e-10,64185.516
4.86608545784661e-10,64128.113
4.869171162829808e-10,64037.613
4.872256867813007e-10,63881.04
4.875342572796205e-10,63665.46
4.878428277779404e-10,63413.125
4.881513982762602e-10,63100.047
4.884599687745801e-10,62721.688
4.887685392728999e-10,62255.297
4.890771097712198e-10,61732.547
4.893856802695398e-10,61180.06
4.896942507678596e-10,60538.008
4.900028212661793e-10,59883.496
4.903113917644993e-10,59152.22
4.906199622628191e-10,58475.89
4.90928532761139e-10,57770.375
4.912371032594589e-10,57013.297
4.915456737577787e-10,56243.625
4.918542442560986e-10,55530.203
4.921628147544185e-10,54789.277
4.924713852527383e-10,54040.152
4.927799557510581e-10,53344.95
4.93088526249378e-10,52605.28
4.933970967476979e-10,51886.62
4.937056672460177e-10,51206.316
4.940142377443376e-10,50453.74
4.943228082426575e-10,49770.137
4.946313787409773e-10,49127.344
4.949399492392971e-10,48536.395
4.95248519737617e-10,47892.9
4.955570902359369e-10,47291.777
4.958656607342568e-10,46652.055
4.961742312325766e-10,46094.527
4.964828017308965e-10,45547.332
4.967913722292163e-10,45029.066
4.970999427275363e-10,44503.81
4.97408513225856e-10,43949.727
4.977170837241759e-10,43457.617
4.980256542224958e-10,42939.34
4.983342247208157e-10,42471.37
4.986427952191355e-10,42026.164
4.989513657174554e-10,41595.836
4.992599362157754e-10,41160.74
4.995685067140952e-10,40726.023
4.99877077212415e-10,40305.934
5.001856477107349e-10,39899.32
5.004942182090548e-10,39554.473
5.008027887073746e-10,39205.58
5.011113592056945e-10,38838.22
5.014199297040143e-10,38498.906
5.017285002023342e-10,38163.625
5.020370707006541e-10,37830.684
5.023456411989739e-10,37516.355
5.026542116972938e-10,37226.785
5.029627821956137e-10,36932.77
5.032713526939337e-10,36659.184
5.035799231922535e-10,36367.082
5.038884936905733e-10,36097.375
5.041970641888932e-10,35868.02
5.045056346872131e-10,35633.98
5.048142051855328e-10,35414.87
5.051227756838528e-10,35190.15
5.054313461821727e-10,34961.254
5.057399166804925e-10,34748.375
5.060484871788123e-10,34552.82
5.063570576771322e-10,34359.29
5.06665628175452e-10,34174.19
5.069741986737719e-10,33989.133
5.072827691720917e-10,33826.605
5.075913396704116e-10,33659.938
5.078999101687315e-10,33484.55
5.082084806670514e-10,33333.613
5.085170511653712e-10,33191.277
5.08825621663691e-10,33046.902
5.09134192162011e-10,32904.61
5.094427626603308e-10,32782.062
5.097513331586506e-10,32643.69
5.100599036569706e-10,32509.012
5.103684741552904e-10,32399.26
5.106770446536103e-10,32294.408
5.109856151519301e-10,32186.922
5.112941856502499e-10,32086.865
5.116027561485698e-10,31982.875
5.119113266468897e-10,31880.566
5.122198971452095e-10,31785.178
5.125284676435294e-10,31709.03
5.128370381418493e-10,31646.617
5.131456086401693e-10,31567.969
5.13454179138489e-10,31483.523
5.137627496368089e-10,31383.73
5.140713201351289e-10,31304.996
5.143798906334487e-10,31239.143
5.146884611317685e-10,31174.232
5.149970316300884e-10,31099.2
5.153056021284082e-10,31020.664
5.156141726267281e-10,30951.215
5.159227431250479e-10,30875.305
5.162313136233679e-10,30808.938
5.165398841216877e-10,30743.97
5.168484546200075e-10,30682.39
5.171570251183274e-10,30621.3
5.174655956166472e-10,30557.393
5.177741661149671e-10,30486.764
5.18082736613287e-10,30435.738
5.183913071116068e-10,30395.852
5.186998776099267e-10,30362.271
5.190084481082466e-10,30328.19
5.193170186065665e-10,30280.814
5.196255891048862e-10,30225.451
5.199341596032061e-10,30181.492
5.20242730101526e-10,30152.594
5.205513005998459e-10,30129.05
5.208598710981657e-10,30096.213
5.211684415964856e-10,30061.049
5.214770120948054e-10,30028.494
5.217855825931253e-10,30003.135
5.220941530914451e-10,29981.22
5.22402723589765e-10,29973.328
5.227112940880849e-10,29964.967
5.230198645864048e-10,29939.82
5.233284350847246e-10,29898.615
5.236370055830444e-10,29865.658
5.239455760813643e-10,29847.014
5.242541465796842e-10,29822.15
5.245627170780039e-10,29805.207
5.248712875763239e-10,29768.428
5.251798580746438e-10,29735.973
5.254884285729636e-10,29711.363
5.257969990712835e-10,29692.229
5.261055695696033e-10,29669.697
5.264141400679232e-10,29648.201
5.267227105662431e-10,29629.023
5.270312810645629e-10,29614.656
5.273398515628828e-10,29592.676
5.276484220612026e-10,29568.9
5.279569925595226e-10,29552.098
5.282655630578423e-10,29538.686
5.285741335561622e-10,29514.887
5.288827040544821e-10,29485.258
5.291912745528021e-10,29453.629
5.294998450511218e-10,29424.02
5.298084155494418e-10,29401.783
5.301169860477616e-10,29381.986
5.304255565460815e-10,29354.205
5.307341270444013e-10,29327.742
5.310426975427212e-10,29292.002
5.31351268041041e-10,29272.686
5.316598385393609e-10,29260.535
5.319684090376808e-10,29233.123
5.322769795360006e-10,29205.672
5.325855500343204e-10,29170.46
5.328941205326404e-10,29138.88
5.332026910309602e-10,29110.441
5.3351126152928e-10,29075.637
5.338198320276e-10,29056.266
5.341284025259199e-10,29033.512
5.344369730242395e-10,29004.18
5.347455435225595e-10,28995.766
5.350541140208794e-10,29001.064
5.353626845191992e-10,28994.688
5.356712550175191e-10,29002.705
5.35979825515839e-10,29014.621
5.362883960141589e-10,29014.979
5.365969665124787e-10,29023.504
5.369055370107985e-10,29027.998
5.372141075091185e-10,29032.244
5.375226780074383e-10,29033.959
5.378312485057583e-10,29030.943
5.381398190040782e-10,29035.525
5.384483895023979e-10,29047.441
5.387569600007178e-10,29056.727
5.390655304990377e-10,29064.152
5.393741009973574e-10,29059.627
5.396826714956774e-10,29060.004
5.399912419939973e-10,29057.336
5.402998124923172e-10,29051.434
5.406083829906369e-10,29037.443
5.409169534889568e-10,29026.502
5.412255239872767e-10,29019.115
5.415340944855965e-10,29009.365
5.418426649839164e-10,28999.197
5.421512354822363e-10,29001.814
5.424598059805561e-10,29000.557
